"","AuthorID","PaperNO","QuestAuthor","Coauthor","Paper","Journal"
"718","44","4","C Chen","Meng Chang Chen ; Yeali S Sun","PVA: a self-adaptive personal view agent system ","KDD Knowledge Discovery and Data Mining"
"719","44","5","C Chen","Kuo Jui Wu;Meng Chang Chen"," Automatic Topic Discovery From Hyperlinked Text ","National Computer Symposium"
"720","44","6","C Chen","Kuo-Jui Wu;Meng Chang Chen;Yeali Sun"," Automatic Topics Discovery from Hyperlinked Documents ,"," Journal of Information Processing and Management"
"721","45","1","C Chen"," Chung-Ta King ; Yuun-Yen Chen","Branch merging for effective exploitation of instruction-level parallelism ","MICRO International Symposium Microarchitecture"
"722","45","2","C Chen"," Chung-Ta King","Designing Dynamic Two-Level Branch Predictors Based on Pattern Locality ","Euro Par II"
"723","45","3","C Chen"," Chung-Ta King","Walk-Time Address Adjustment for Improving the Accuracy of Dynamic Branch Prediction ","IEEE Trans Computers"
"724","46","1","C Chen","","Error-Correcting Codes with Byte Error-Detection Capability ","IEEE Trans Computers"
"725","46","2","C Chen","Douglas C Bossen ; Lih C Chang","Measurement and Generation of Error Correcting Codes for Package Failures ","IEEE Trans Computers"
"726","46","3","C Chen","Gosele C;Hong L;Kreitler T;Rossmann M;Hieke B;Gross U;Kramer M;Himmelbauer H;Bihoreau MT;K;Twigger S;Tonellato PJ;Jacob HJ;Schalkwyk LC;Lindpaintner K;Ganten D;Lehrach H;Knoblauch M ","High-throughput scanning of the rat genome using interspersed repetitive sequence-PCR markers,","Genomics"
"727","46","4","C Chen","A W Cowley;Roman ;Greene R J ;Tonellato A ;Jacob P ","Chromosomal Pattern of Quantitative Trait Loci in the Brown Norway and Dahl S Intercross,","Physiological Research P"
"728","46","5","C Chen","A W Cowley;Stoll ;Greene M ;Kaldunski A S ;Roman M L ;Tonellato R J ;Schork P ;Jacob N J ","Genetically defined risk of salt-sensitivity within a population of F rats from a Brown Norway and Dahl S derived intercross,","Physiological Genomics Press"
"729","46","6","C Chen","A W Cowley;Tonellato P J ","The Physiome: Tool for Physiological Genomics,","Proceedings of Designing the Physiome Project"
"730","46","7","C Chen","A S Greene;P J Tonellato;J Lui;J Lombard;Cowley A W ","Microvascular rarefaction and tissue vascular resistance in hypertension: Total peripheral resistance in hypertension,","American Journal of Physiology Heart and Circulatory Physiology H H"
"731","46","8","C Chen","A S Greene;P J Tonellato;J Lombard;A W Cowley","The contribution of microvascular rarefaction to tissue oxygen delivery in hypertension,","American Journal of Physiology Heart and Circulatory Physiology H H"
"732","46","9","C Chen","Nora E H ;Tonellato P J ;Greene A S ","Quantification of the Contribution of Type and Type Angiotensin II Receptors to the Net Tissue Specific Effect of Angiotensin II,","Annals of Biomedical Engineering"
"733","46","10","C Chen","Tonellato P J ;Chen;D ;Wang;Z ;Wang;T ","MetaGene: A Comprehensive Sequence Analysis and Annotation Platform,","Bioinformatics"
"734","46","11","C Chen","C M Kendziorski;J B Bassingthwaighte;P J Tonellato","Evaluating Maximum Likelihood estimation methods to determine the Hurst Coefficient,","Physica A"
"735","46","12","C Chen","Anne E Kwitek-Black;Peter J Tonellato;Dan Chen;Jo Gullings-Handley;Yongjian Samuel Cheng;Simon Twigger;Todd E Scheetz;Thomas L Casavant;Monika Stoll;Marcelo A Nobrega;Masahide Shiozawa;M Bento Soares;Val C Sheffield;Howard J Jacob","Automated Construction of High-Density Comparative Maps Between Rat, Human, and Mouse","Genome Research"
"736","46","13","C Chen","D O Lomen;A W Warrick;Tonellato P J ","Salt and water transport in unsaturated soil for non-conservative systems,","Agricultural Water Management"
"737","46","14","C Chen","J Lu;A Kwitek-Black;H J Jacob;P J Tonellato","A Web-based Rat Radiation Hybrid Map Server, Rat","Genome"
"738","46","15","C Chen","Kendziorski C M ;Cowley;A W ; ;Greene;A S ;Stoll;M ;Salgado;H C ;Jacob;H J ;Tonellato P J ","Using Mechanistic Mapping to Locate Genes Involved In Complex Regulatory Reflexes,","Nature Genetics"
"739","46","16","C Chen","D K Newton-Nash;P J Tonellato;M Swiersz;Abromoff P ","Assessment of chemo kinetic behavior of inflammatory lung macrophages in a linear under-agarose assay,","Journal of Leukocyte Biology"
"740","46","17","C Chen","A S Popel;A S Greene;C G Ellis;K F Ley;T C Skalak;P J Tonellato","The Microcirculation Physiome Project,","Annals of Biomedical Engineering"
"741","46","18","C Chen","M J Rieder;D M O'Drobinak;P J Tonellato;A S Greene","Mathematical Analysis of Type-I and Type-IIb Muscle Fiber Force Generation in Renal Hypertension,","Annals of Biomedical Engineering"
"742","46","19","C Chen","R G Steen;A Kwitek-Black;C Glenn;J Gullings-Handley;W Van Etten Van;O S Atkinson;D Appel;S Twigger;M Muir;T Mull;M Granados;M Kissebah;K Russo;R Crane;M Popp;M Peden;T Matise;D M Brown;J Lu;S Kingsmore;P J Tonellato;S Rozen;D Slonim;P Young;M Knoblauch;A Provoost;D Ganten;S Coleman;J Rothberg;E S Lander;H J Jacob","A high density intergrated genetic linkage and radiation hybrid map of the laboratory rat,","Genome Research AP AP"
"743","46","20","C Chen","Donald T Tang","Logic Test Pattern Generation Using Linear Codes ","IEEE Trans Computers"
"744","46","21","C Chen","Michael A Thomas;Chin-Fu Chen;Michael I Jensen-Seaman;Peter J Tonellato;Simon N Twigger","Phylogenetics of Rat Inbred Strains,","Mammalian Genome"
"745","46","22","C Chen","P Tonellato;C M Kendziorski;A W Cowley","Characterization of blood pressure dynamics of the rat: a model based approach,","The Americal Physiological Society"
"746","46","23","C Chen","P J Tonellato","Critical behavior of an ignition model in chemical combustion,","Quarterly of Applied Mathematics"
"747","46","24","C Chen","P J Tonellato;A S Greene","Oxygen Distribution in the Microvascular System,","Pixel The Magazine of Scientific Visualization"
"748","46","25","C Chen","S Twigger;J Lu;M Shimoyama;D Pasko;P Long;J Ginster;C F Chen;R Nigam;D Chen;Z Wang;A Kwitek-Black;J Eppig;D Maglott;G Schuler;F Stahl;G Levan;H Jacob;P J Tonellato ","Rat Genome Database: A comparative genomics platform for rat, mouse and human,","Journal of Molecular Medicine B"
"749","46","26","C Chen","Simon Twigger;Jian Lu;Mary Shimoyama;Deying Chen;Dean Pasko;Hanping Long;Jessica Ginster;Chin-Fu Chen;Rajni Nigam;Anne Kwitek-Black;Janan Eppig;Lois Maltais;Donna Maglott;Greg Schuler;Howard Jacob;Peter Tonellato","Rat Genome Database RGD - mapping disease onto the genome,","Nucleic Acids Res"
"750","46","27","C Chen","A W Warrick;D O Lomen;Tonellato P J ","Soil and moisture flow for point and line sources computer programs for linear zed solutions,","Technical Report Agricultural Engineering and Soil Science Department of Soils Water Engineering University of"
"751","47","1","C Chen"," E J Weldon ; W W Peterson","Some Results on Quasi-Cyclic Codes","Information and Control"
"752","47","2","C Chen"," ","On Shortened Finite Geometry Codes","Information and Control"
"753","47","3","C Chen"," S Lin","Further Results on Polynomial Codes","Information and Control"
"754","48","1","C Chen"," Clement T Yu ; K Lam ; M K Siu","File Allocation in Distributed Databases with Interaction between Files ","VLDB Very Large Data Bases"
"755","48","2","C Chen"," Clement T Yu","Adaptive Information System Design: One Query at a Time ","SIGMOD International Conference Management of Data Conference"
"756","48","3","C Chen"," Clement T Yu ; K Lam ; Man-Keung Siu","Adaptive File Allocation in Star Computer Network ","IEEE Trans Software Eng"
"757","49","1","C Chen"," Zhengping Wu","A new foreground extraction scheme for video streams ","ACM Multimedia"
"758","49","2","C Chen"," Jiajun Bu ; Xueyi Wang","Research on Reliable Communication in Real-Time Collaborative Designing Systems ","DCW"
"759","49","3","C Chen"," Jiajun Bu ; Xueyi Wang","Achieving undo in bitmap-based collaborative graphics editing systems ","CSCW Conference Computer Supported Cooperative Work"
"760","50","1","C Chen"," C L Liu ; TingTing Hwang","Architecture driven circuit partitioning ","ICCAD International Conference Computer Aided Design"
"761","50","2","C Chen"," C L Liu ; TingTing Hwang","Low Power FPGA Design - A Re-engineering Approach ","DAC Design Automation Conference"
"762","50","3","C Chen"," Kuang-Hui Lin ; TingTing Hwang","Layout Driven Selecting and Chaining of Partial Scan ","DAC Design Automation Conference"
"763","51","1","C Chen"," Chunwu Wu ; Miles N Wernick","A -D Filtered-Backprojection Reconstruction Algorithm for Combined Parallel- and Cone-Beam SPECT Data ","IPMI Information Processing Medical Imaging"
"764","51","2","C Chen"," John N Aarsvold ; Wing H Wong ; Xiaochuan Pan","Analytical Considerations of Photon Attenuation and System Response Function in SPECT Reconstruction ","IPMI Information Processing Medical Imaging"
"765","52","1","C Chen"," W -Y Lin","On Evaluating Parallel Sparse Cholesky Factorizations ","ICPADS International Conference Parallel and Distributed Systems"
"766","52","2","C Chen"," W -Y Lin","Minimum communication cost reordering for parallel sparse Cholesky factorization ","Parallel Computing"
"767","53","1","C Chen"," ","A fuzzy approach to select the location of the distribution center ","Fuzzy Sets and Systems"
"768","53","2","C Chen"," Hsi-Mei Hsu","Fuzzy Credibility Relation Method for Multiple Criteria Decision-Making Problems ","Inf Sci"
"769","54","1","C Chen"," Mohan M Trivedi","Sensor-Driven Intelligent Robotics ","Advances Computers"
"770","54","2","C Chen"," Mohan M Trivedi ; Suresh B Marapane","A Vision System for Robotic Inspection and Manipulation ","IEEE Computer"
"771","55","1","C Chen"," Ming-Shing Yu ; Richard Chia-Tung Lee","Optimal Parallel Circle-Cover and Independent Set Algorithms for Circular-Arc Graphs ","ICPP International Conference Parallel Processing"
"772","55","2","C Chen"," M S Yu ; R C T Lee","An Optimal Parallel Algorithm for Minimum Coloring of Intervals ","ICPP International Conference Parallel Processing"
"773","56","1","C Chen"," Bing Liu ; Jacqueline Chame ; Mary W Hall ; Nastaran Baradaran ; Pedro Diniz ; Robert Lucas ; Yoon-Ju Lee","ECO: An Empirical-Based Compilation and Optimization System ","IPDPS International Parallel and Distributed Processing Symposium"
"774","56","2","C Chen"," Chang Woo Kang ; Craig S Steele ; Ihn Kim Gokhan ; Jacqueline Chame ; Jaewook Shin ; Jeff LaCoss ; Jeffrey T Draper ; John Granacki ; Mary W Hall ; Tim Barrett","The architecture of the DIVA processing-in-memory chip ","ICS International Conference Supercomputing"
"775","57","1","C Chen"," Jacob A Abraham","Mixed-Level Sequential Test Generation Using a Nine-Valued Relaxation Algorithm ","ICCAD International Conference Computer Aided Design"
"776","57","2","C Chen"," Jacob A Abraham","High Quality Tests for Switch-Level Circuits Using Current and Logic Test Generation Algorithms ","ITC International Test Conference"
"777","58","1","C Chen","","An Adaptive Protection Framework for MPEG Base Layer Video Streaming over the Internet,","Fourth International Conference Information Communications Signal Processing and Fourth Pacific Rim Conference Multimedia ICICS International Conference Information Communications and Signal Processing PCM"
"778","58","2","C Chen","Chyouhwa Chen"," Measurements of a Multimedia Player,","ICOIN International Conference Information Networking"
"779","58","3","C Chen","Chyouhwa Chen;Chih-Jen Tseng;Jiun-Yi Liu"," The SOT Framework Re-examined, "," th International Conference Distributed Multimedia Systems"
"780","58","4","C Chen","Chen-Liang Fang ; Deron Liang ; Fengyi Lin","A nested invocation suppression mechanism for active replication fault-tolerant CORBA ","APSEC"
"781","58","5","C Chen","Chen-Liang Fang;Deron Liang;Chyouhwa Chen;PuSan Lin"," A Redundant Nested Invocation Suppression Mechanism for Active Replication Fault-Tolerant Web Service ,","IEEE International Conference e Technology e and e Service"
"782","58","6","C Chen","Deron Liang;Chen-Liang Fang;Shyan-Ming Yuan;Chyouhwa Chen;Gene Eu Jan"," A Fault-tolerant Object Service on CORBA, ","Journal of Systems and Software SCI Scalable Coherent Interface ELSEVIER SCIENCE INC"
"783","58","7","C Chen","Deron Liang;Chen-Liang Fang;Chyouhwa Chen;Fengyi Lin","Fault tolerant web service","APSEC"
"784","58","8","C Chen","Deron Liang;Chen-Liang Fang;Chyouhwa Chen;Ji-Chiang Tsai"," A Nested Invocation Suppression Mechanism for Active Replication Fault-tolerant CORBA, ","IEEE COMPSAC International Computer Software and Applications Conference International Computer Software and Applications Conference"
"785","58","9","C Chen","Chih-Yen Lin;Chyouhwa Chen;Wen-Jen Ho","An Adaptive Protection Framework for MPEG base layer video streaming over the Internet","Poster presentation Packet Video"
"786","58","10","C Chen","Chih-Yen Lin ; I -Cheng Ting ; Wen-Jen Ho","An Error Resilient Scheme for MPEG- FGS Video over Packet Erasure Channel That Exhibits Graceful Degradation ","IEEE Pacific Rim Conference Multimedia"
"787","58","11","C Chen","Chih-Yen Lin;I-Cheng Ting;Chyouhwa Chen;Wen-Jen Ho","An Error Resilient Scheme for MPEG- Fine-Granular-Scalability Video,","The Third IEEE Pacific Rim Conference Multimedia"
"788","58","12","C Chen","K-T Tsai"," Deterministic Load Balancing Techniques for VBR Video Servers ","International Workshop Advanced Image Technology"
"789","58","13","C Chen","Kuen-tseng Tsai;Chyouhwa Chen"," A Fast Algorithm for the Video Assignment Problem, ","First International Workshop Intelligent Multimedia Computing and Networking IMMCN"
"790","58","14","C Chen","Kuen-tseng Tsai;Chyouhwa Chen"," Multiresolution Face Recognition, ","Fifth Conference Artificial Intelligence and Applications"
"791","58","15","C Chen","Kuen-tseng Tsai;Chyouhwa Chen","Two Algorithms for Multi-Constrained Optimal Multicast Routing,","IJCS"
"792","58","16","C Chen","Chih-Jen Tseng;Chyouhwa Chen"," Exploiting the Temporal Dimention in QoS-aware Multicast Routing ,","Computer Communications pp"
"793","58","17","C Chen","Chih-Jen Tseng;Chyouhwa Chen"," The Performance of QoS-aware Multicast Routing Protocols ","IEEE ICOIN International Conference Information Networking"
"794","58","18","C Chen","Chih-Jen Tseng;Chyouhwa Chen","The Performance of QoS-aware IP Multicast Routing Protocols,","Networks SCI Scalable Coherent Interface JOHN WILEY SONS INC"
"795","59","1","C Chen"," Wen-Tzeng Huang ; Woei-kae Chen","Pancyclicity of M&ouml;bius cubes ","ICPADS International Conference Parallel and Distributed Systems"
"796","59","2","C Chen"," Wen-Tzeng Huang ; Woei-kae Chen","On the Fault-Tolerant Pancyclicity of Crossed Cubes ","ICPADS International Conference Parallel and Distributed Systems"
"797","60","1","C Chen"," Chandramouli Visweswariah ; Rakesh Chadha","Model Development and Verification for High Level Analog Blocks ","DAC Design Automation Conference"
"798","60","2","C Chen"," Foong-Charn Chang ; Prasad Subramaniam","An Accurate and Efficient Gate Level Delay Calculator for MOS Circuits ","DAC Design Automation Conference"
"799","61","1","C Chen"," Subrata Banerjee","Optical Switch Configuration and Lightpath Assignment in Wavelength Routing Multihop Lightwave Networks ","INFOCOM The Conference Computer Communications"
"800","61","2","C Chen"," Subrata Banerjee","A New Model for Optimal Routing and Wavelength Assignment in Wavelength Division Multiplexed Optical Networks ","INFOCOM The Conference Computer Communications"
